,id,joke,transform_joke,label
15935,15935,小孙子天真地对奶奶说：今天下午我与妈妈去洗澡了，今天的水太烫了，所有的人的小鸡鸡都烫掉了，只剩下我的。,孙子天真地对奶奶说：今天下午我和妈妈去洗澡了。今天的水太热了。所有的鸡都被烫掉了。只剩下我的了。,1
15936,15936,小区新贴了一则告示： 为营造一个健康、快乐、幸福、和谐的小区，物管公司将在xxx时间、xxx地点为小区业主免费磨菜刀。,为了营造一个健康、快乐、幸福、和谐的社区，物业公司将在XXX时间、XXX地点为社区业主免费打磨菜刀。,1
15937,15937,就在你认为自己最终触底时，有人向你扔了一把铁锹。,就在你以为自己终于触底的时候，有人朝你扔了一把铲子。,1
15938,15938,生命的意义不是一个需要回答的问题，而是一个需要经历的事件。,生命的意义不是一个需要回答的问题，而是一个需要经历的事件。,1
15939,15939,看完心灵鸡汤，张老头被检出禽流感病毒。,在看了灵魂鸡汤后，张先生被查出感染了禽流感病毒。,1
15940,15940,丈夫被半岁的女儿抓得满脸是伤。太太频频催他上医院。 丈夫：我不在乎这点伤。 太太：我却在乎我的名誉。,丈夫被他半岁的女儿挠得满脸都是。他妻子一直劝他去医院。丈夫：我不在乎这个伤。妻子：但我在乎我的名声。,1
15941,15941,无神论者可以获得针对上帝行为的保险吗？,无神论者能为上帝的行为投保吗？,1
15942,15942,当生活看起来像一个艰难的攀登时，请放心，因为你正在为所有人提供支持。,当生活看起来像是一次艰难的攀登时，请确信你正在支持每一个人。,0
15943,15943,如果重现性可能有问题，则只进行一次测试。,如果再现性可能有问题，则只进行一次试验。,0
15944,15944,在吗？ 恩 我想跟你说件事行吗？ 恩 我喜欢你 恩 你喜欢我吗？ 恩 难道这就是传说中的自动恢复？ 恩,你在吗？好吧，我想告诉你一件事，好吗？嗯，我喜欢你。你喜欢我吗？嗯，这是传说中的自动恢复吗？可以,1
15945,15945,考英语，同学又没及格。早上，老师问他：“昨晚你父母让你吃饭了吗？” 同学说，“我一般是在吃完饭，才给父母看成绩单的。”,在英语考试中，我的同学又失败了。早上，老师问他：“你父母昨晚让你吃饭了吗？”这位同学说：“我通常在给父母看成绩单之前吃完饭。”,1
15946,15946,搏一搏，单车变摩托。,打一架，把自行车变成摩托车。,1
15947,15947,医生：“手术后你只能吃流食。” 病人：“太好了，我平时最爱吃流食。” 医生：“都喜欢那些流食？” 病人：“二锅头。”,医生：手术后，你只能吃流质食物。病人：太好了。我通常最喜欢吃流质食物。医生：你喜欢那些饮料吗？病人：二锅头。,1
15948,15948,完美是美国女性希望在丈夫身上找到的，但英国女性只希望在他们的管家中找到。,完美是美国女人对丈夫的要求，而英国女人只想做她们的管家。,1
15949,15949,和老婆一块看三国演义， 我顺嘴说了句：你说我在三国里面能做什么？ 老婆悠悠的道：绑在草船上，借箭！ 我。。。。,和妻子一起看《三国演义》，我顺口说：你说我在《三国演义》里能做什么？妻子的长途跋涉：绑在草船上，借箭！我…,1
15950,15950,问一同事：“你买了中石油吗？”同事说：“呸！你才买了中石油呢。你们全家都买了中石油，还买了中石化！”,问一位同事：“你买中石油了吗？”我的同事说：“呸！你刚刚收购了中石油。你们全家都买了中石油和中石化！”,1
15951,15951,圣诞老人送礼专车遇到极端恶劣天气被困途中，正等待救援。,当圣诞老人被困在极端天气中时，他正在等待救援。,1
15952,15952,真诚地相信酒精是难以捉摸的第五食品集团。,我真诚地相信酒精是难以捉摸的第五类食物。,1
15953,15953,杜甫：正是六月好风景，高考时节又逢君。 李白：天生我材必有用，今年落榜还复来。 白居易：考生激战考场中，半场瑟瑟半场红。,杜甫：六月是个美丽的季节。高考时间又到了。李白：天赋是有用的。今年，我们从名单上又回来了。白居易：考生在激战考场，半场红。,1
15954,15954,我进行了智商测试，结果是否定的。,我做了智商测试，结果是阴性的。,1
15955,15955,如果一开始你没有成功，那么你的平均成绩就是平均水平。,如果你一开始没有成功，那么你的平均分就是平均分。,1
15956,15956,“为什么总有干不完的家务活？”妻子对丈夫埋怨到。 “没有办法，你又不让我再娶一个。”丈夫答到。,“为什么总是有没完没了的家务活？”妻子向丈夫抱怨。不可能，你不会让我再娶一个的。”丈夫回答。,1
15957,15957,手术完毕，病人结账，病人：“怎么还有上网费？” 护士：“给你动手术的时候，你肚子里有个东西，我们这里的人都没有见过，临时去百度了一下。”,手术后，病人退房了。病人说：“我怎么还能付上网费呢？”护士：“当你做手术的时候，你的胃里有一些我们这里从来没有见过的东西。我们暂时去了百度。”,1
15958,15958,班文任在班里宣布：“为了制止逃课现象，我们班实行罚款制。以后每逃一节课罚款五块，充为班费。” 一同学拿出十元，对同桌说：“我下午准备逃十块钱儿的。”,潘文仁在班上宣布，“为了杜绝逃课，我们班实行了罚款制度。今后，每逃课一次，罚款5元。我的同学拿出十元钱，对他的同桌说：“今天下午我要逃出十元钱。”,1
15959,15959,30岁奥运名将鲍威尔在牙买加奥组委发布会上说：没用过套，我是处男。 逗的底下400多个记者全笑疯……,30岁的奥运老将鲍威尔在牙买加奥运会组委会的一次会议上说：“不，我是处女。400多名记者在搞笑的场面下疯狂大笑……,1
15960,15960,永远不要让你的学习干扰你的教育。,不要让你的学习妨碍你的教育。,0
15961,15961,我天性好强，自食其力，从毕业那天起，就再也没有伸手向父母要过一分钱。 我通常会直接打电话让他们把钱汇到我的银行账户上。,我有很强的直觉，自力更生，从毕业那天起，我就从来没有向父母伸手要过一分钱。我通常直接打电话给他们把钱汇到我的银行帐户上。,1
15962,15962,如果韦伯斯特写了第一本字典，他在哪里找到了这些字？,如果韦伯斯特写了他的第一本词典，他在哪里找到的单词？,1
15963,15963,缉毒大队用实际行动对全世界说：今年的娱乐圈被毒贩子承包了。,缉毒大队以实际行动告诉世界，今年的娱乐圈是贩毒分子承包的。,1
15964,15964,去购物。买东西。汗流苏背。第二天归还。,购物。购物。汗流浃背。第二天还。,0
15965,15965,"儿子：“妈妈,老师说我的手脚不干净.” 妈妈：“你看你,浑身都是脏兮兮的,小孩子要讲卫生啊!我觉得你们老师说的一点也没错,快点去洗吧!”",儿子：“妈妈，老师说我手脚不干净。”妈妈：“看你，你的身体很脏，孩子们应该卫生啊！我想你的老师是对的，快去洗吧！”,1
15966,15966,如果一个景点值得一看，有人会建造一条高速公路。,如果一个景点值得一看，有人会建一条高速公路。,0
15967,15967,据报道，在死亡印章卷轴中发现了以下版本的创世记。,据报道，在死亡海豹卷轴中发现了以下版本的创世记。,0
15968,15968,要省钱呀，怎么省呢？ “老板这个衣服多少钱？” “４９９” “九块卖不卖？” “不卖！” 钱就这样省下来了。,我怎样才能省钱呢？”店主的衣服多少钱？”499“，”九元卖不卖？不卖！”这样可以省钱。,1
15969,15969,中年是你开始重复自己...而你的下巴也跟风。,中年是你开始重复自己的时候。你的下巴也跟着。,1
15970,15970,试图挑选所有花朵的人肯定会得到一些毒藤。,那些想尽办法采摘所有花朵的人肯定会得到一些有毒的藤蔓。,1
15971,15971,善于破坏一个旧世界，却不擅长建设一个新世界。,善于破坏旧世界，却不善于建设新世界。,1
15972,15972,有些人只是不知道怎么开车。我把这些人称为“除了我之外的所有人”。,有些人就是不知道怎么开车。我把这些人叫做“除了我以外的所有人”。,1
15973,15973,妈妈：“你干吗一个劲儿翻跟头？” 儿子：“我刚喝完药啊。我喝之前忘了把瓶里的药水摇匀……”,妈妈：“你为什么总是转身？”儿子：“我刚吃完药。我喝之前忘了摇动瓶子里的药。,1
15974,15974,爱因斯坦是那些和他看起来一样愚蠢的人之一。,爱因斯坦是那些看起来和他一样愚蠢的人之一。,1
15975,15975,通过可持续发展的方式来实现对可靠性的重要性。,通过可持续发展提高可靠性的重要性。,0
15976,15976,堪萨斯，芝加哥，波士顿，美国和阿拉巴马都是地方，而不是乐队。,堪萨斯、芝加哥、波士顿、美国和阿拉巴马是地方，不是乐队。,0
15977,15977,你说的越少，你就越少收回。,你说的越少，你收回的就越少。,1
15978,15978,小外甥上二年级，寒假作业有个小的作文题目，介绍一下家里有几个人以及她们的爱好。 我小外甥写道： 我家里有3口人，爸爸喜欢打麻将，妈妈喜欢打人。,我的小侄子是大二学生。他的寒假作业有一个小作文题目。我想介绍一下我家里的一些人和他们的爱好。我的小侄子写道：我家有三口人。我父亲喜欢打麻将，我母亲喜欢打人。,1
15979,15979,为了证明空腹喝硫酸有害健康，缺德娃将放牛娃的酸酸乳换成浓硫酸。,为了证明空腹喝硫酸有害健康，吴德瓦将牛娃的酸奶改成浓硫酸。,1
15980,15980,如果两个人投资一艘船，它是合作伙伴吗？,如果两个人投资一艘船，它是合伙人吗？,1
15981,15981,最近发生这么多事明显觉得表情都不够用了。,最近发生的事情太多了，很明显表达是不够的。,1
15982,15982,微机原理闹危机，随机过程随机过，实变函数学十遍，汇编语言不会编！,微机原理危机，随机过程，实变量函数10次，汇编语言不会编译！,1
15983,15983,戒烟容易，戒你太难！,戒烟很容易。离开你太难了。,1
15984,15984,当你把很多亲戚放在火车上回家时，最难的是掩饰你的感受。,当你把很多亲戚送上回家的火车时，最困难的是隐藏你的感情。,0
15985,15985,那些交换安全自由的人也不值得。,那些交换安全和自由的人是不值得的。,0
15986,15986,阿花向医生求助：我想减肥。 医生检查后说：你有肝癌，只能活半年。 阿花黯然离去。半年后阿花复诊：我没肝癌！ 医生：是啊，但是你瘦了！,阿华向医生求助：我想减肥。医生检查后说：“你得了肝癌，只能活半年。”阿华伤心地离开了。半年后，阿华又回来看我：我没有肝癌！医生：是的，但是你很瘦！,1
15987,15987,老师：“请用‘凡是……就’造句。 ” 学生：“凡是不会的问题，老师就不应该提问我。”,老师：“请用‘一切’造句。学生：没问题，老师不应该问我。,1
15988,15988,在一天内遇到20次停电并不会让您感到困惑。,一天20次停电不会把你搞糊涂的。,0
15989,15989,重庆人说：“知道我这有多热吗？！ 今天有个老太太在马路上碰瓷， 刚躺到马路上，嗖的一下就站起来了！ 因为地太烫了！”,重庆人说：“你知道我在这里有多热吗？”今天，一位老太太在路上碰瓷。她只是躺在路上，站在鞭子旁边。因为地面太热了！”,1
15990,15990,英雄不问出路，流氓不看岁数。,英雄不求出路，流氓不看年龄。,1
15991,15991,如果你最终与某人陷入了地狱，而你仍然对他们生气，那么你告诉他们去哪里？,如果你最终和一个人在地狱里，你还生他们的气，告诉他们去哪里？,1
15992,15992,没有什么能像我们的年度管理活动那样激励我并加强我的承诺！,没有什么比我们的年度管理活动更能激励我和加强我的承诺了！,0
15993,15993,只有在国会休会时，生命和自由才是安全的。,只有国会休会，生命和自由才是安全的。,1
15994,15994,我拼命想弄清楚为什么神风敢死队的飞行员戴着头盔。,我试图弄明白为什么神风队的飞行员戴着头盔。,0
15995,15995,当你连嫁的勇气都没有，他何尝不是连娶的打算都空缺。,当你连结婚的勇气都没有的时候，他甚至都不打算空结婚。,1
15996,15996,只记得。......如果世界没有吮吸，我们都会堕落。,记住。…如果世界不糟糕，我们都会堕落。,1
15997,15997,有多少爱可以乱来，有多少破鞋在等待。,有多少爱是混乱的，有多少鞋在等着你。,1
15998,15998,就在这时，娜塔莉出现并向老人宣布她每小时收费1000美元。,就在这时，娜塔莉出现了，向老人宣布她每小时收费1000美元。,0
15999,15999,不要用斧头从朋友的额头上取下苍蝇。,不要用斧头把苍蝇从朋友的额头上砍下来。,1
16000,16000,女：如果我的父母还不同意我们交往怎么办？ 男：我们就用孙子兵法最后一计！ 女：啥计？ 男：私奔！,女：如果我父母不同意我们怎么办？男人：让我们用孙子最后的战术！女：有什么计划？男：私奔！,1
16001,16001,一名年长的女子从相反的方向奔跑，试图赶上公共汽车。,一位老妇人朝相反的方向跑去，想赶上公共汽车。,1
16002,16002,请记住，如果你在性生活后吸烟，那么你做得太快了。,记住，如果你在做爱后吸烟，那你就太快了。,1
16003,16003,为了到达大海，河流经常绕过许多障碍物。,为了到达大海，河流常常绕过许多障碍物。,1
16004,16004,经验是我们秃顶后大自然赋予我们的梳子。,经验是当我们秃顶时大自然给我们的梳子。,1
16005,16005,今天跟我们班的胖子聊天，问到你小时候是不是也这么胖。 他说，他一岁的时候，他妈妈很放心地把他放在床上…因为他…滚不动。,今天，我和班上的胖子聊天，问你小时候有没有这么胖。他说当他一岁的时候，他妈妈非常自信地把他放在床上。因为他…你不能滚。,1
16006,16006,有一个乡下妇人，第一次入城在城中打电话，对接线生说：给我接我的丈夫，我要跟他说话。 接线生：你丈夫多少号码？妇人大骂：我哪有那么多丈夫编成号码？？,一位来自农村的妇女第一次到城里来，对接线员说：“把我丈夫接过来。我想和他谈谈。“接线员：你丈夫的电话号码是多少？女人诅咒：我哪里有这么多的丈夫？,1
16007,16007,富家女：见过么? 我这可是LV啊！我：见过见过，读“驴”是吧？,有钱女孩：你看见我了吗？我是吕！我：是的，我有。读驴子，对吧？,1
16008,16008,那里有条河，跳进去叫什么？别想歪了，我叫你捉鱼去呢。,有一条河。什么叫跳进去？别这么想。我叫你去抓鱼。,1
16009,16009,明显的数学突破将是开发一种简单的方法来计算大素数。,数学上的明显突破将是发展一种计算大素数的简单方法。,0
16010,16010,再谈女朋友就砍手，后来我发现我是千手观音。,说到我女朋友，我就断手了。后来，我发现我是千手观音。,1
16011,16011,一位教师问一位学生：什么是口试？ 学生解释道：口试是一种游戏，一个人知道，但是不说；另一个人不知道，但是说。,老师问学生：什么是口试？学生解释说，口试是一种游戏，一个人知道，但不说；另一个人不知道，但说。,1
16012,16012,无论你在游泳池里放了多少果冻，你仍然不能在水上行走。,不管你在游泳池里放了多少果冻，你还是不能在水上行走。,1
16013,16013,一个男人走进一家杂货店，买了3罐狗粮，然后走到收银台。,一个男人走进一家杂货店，买了三罐狗粮，走到收银机前。,0
16014,16014,女主人问新雇来的保姆：告诉我，姑娘，你喜欢鹦鹉吗？ 别担心，太太，我什么都吃，不挑食。,女主人问新雇的保姆：告诉我，姑娘，你喜欢鹦鹉吗？别担心，女士。我什么都吃。我不挑剔。,1
16015,16015,骗子太多，傻子明显不够用了。,骗子太多了，傻瓜显然还不够。,1
16016,16016,中年是宽松的心和腰部的变化。,中年是心胸和腰身放松的转变。,1
16017,16017,个比利时酒鬼对他的朋友说“昨天我骗了警察” 朋友惊呀地问“为什么” “我昨天在大街上撒尿警察看见叫我停我把那玩意，收近裤裆可我没停”,一个比利时酒鬼对他的朋友说：“昨天我骗了警察。”朋友问：“为什么？”昨天我在街上撒尿，警察看到我不停地把东西放进去，但我还是不停地把它放在裤裆里。”,1
16018,16018,一次，我同学询问我另一个同学在医院住哪一科，我记不清了，觉得又像是内科又像是针灸科，结果就说她是“内疚科”的。,有一次，我的同学问我的另一个同学她住在医院的哪个科目。我不记得了。感觉像内科和针灸。因此，据说她是一个“内疚部门”。,1
16019,16019,不要假装你是美国国税局的代理人并且和你的手机通话。,别假装你是国税局的探员，跟你的手机通话。,0
16020,16020,大家还记得小学时候的《小蝌蚪找妈妈》吗？当时老师让我们模仿这个写一篇作文，有个同学是这样写的：我的妈妈雪白的肚皮，鼓鼓的眼睛。,你还记得小学时的“小蝌蚪找妈妈”吗？当时老师让我们模仿这个，写一篇作文。我们的一个同学写道：我母亲的白肚子，鼓起的眼睛。,1
16021,16021,客观地经历一个人的死亡是不可能的，并且仍然可以调整。,客观地体验一个人的死亡是不可能的，它仍然可以调整。,0
16022,16022,妻子：煤气火炉非常便利，你可知道是谁发明的？ 丈夫：是每天早晨被老婆叫起来生火炉的男子发明的。,妻子：煤气炉很方便。你知道是谁发明的吗？丈夫：它是一个男人每天早上被妻子叫去做炉子时发明的。,1
16023,16023,你为什么要等到晚上才能叫它一天？,你为什么要等到晚上才结束呢？,0
16024,16024,曾经有个女的想改造我，结果她在最后只拆了我的零件，却再也没跟我装上。,从前有一个女人想改造我，但她最后只拆了我的零件，却没有把它们装在我身上。,1
16025,16025,蝴蝶对朋友蚂蚁说：“你这么闷是永远找不到女朋友的，有没有考虑过以后啊？” 蚂蚁说：“考虑过，但是蚁后看不上我。”,蝴蝶对他的朋友蚂蚁说：“你永远找不到女朋友，因为你太无聊了。你想过吗？”蚂蚁说：“是的，但是王后瞧不起我。”,1
16026,16026,恐惧是可以理解的，无知是不可接受的。,恐惧是可以理解的，无知是不能接受的。,0
16027,16027,“我有预感我要红了”大闸蟹说道。,“我有预感要发红了，”大闸蟹说。,1
16028,16028,你的内衣开始爬上你 - 你喜欢它。,你的内衣开始爬到你身上-你喜欢。,1
16029,16029,何医生向护士包小姐求婚，包小姐一口拒绝了。何医生吃惊地问她是什么原因？ 包小姐说：我嫁了你，生个孩子，岂不成了荷包蛋了！,何医生向护士鲍小姐求婚，但她拒绝了。医生他惊讶地问她为什么。包小姐说：“如果我娶了你，生了个孩子，我就不是一个荷包蛋了！”,1
16030,16030,昨天参加了一个比赛--放鸽子大赛！结果比赛时就我一个人去了。,昨天，我参加了一个赛鸽比赛！结果，我一个人去了比赛。,1
16031,16031,如果他使用调试器，他可以，但是逐步完成所有这些变量是很乏味的。,如果他使用调试器，他可以，但是遍历所有这些变量是很乏味的。,0
16032,16032,这并不是说我希望对这个人有任何伤害，我只是说我可以高兴地坐在旁边，而有人把头撞了下来。,这并不是说我想伤害这个人。我的意思是，我可以快乐地坐在旁边，有人撞到我的头。,0
16033,16033,如果油煎面包块是陈旧的面包，为什么它们是密封的包装？,如果油炸面包片是老面包，为什么要密封？,0
16034,16034,我参加了速读课程。然后我获得了关于缩微胶片的读者文摘。当我设置机器时，我就完成了。,我上了速读课。然后我得到了缩微胶卷的读者摘要。当我安装机器时，我完成了它。,0
16035,16035,老鼠凶狠地指着猫说：我现在和蝙蝠结婚了！将来我们的孩子生活在空中！再也不怕你了！ 猫哈哈大笑，指了指树上的猫头鹰说：看见没，俺媳妇！,老鼠狠狠地指着猫说：“我和蝙蝠结婚了！”我们的孩子将来会生活在空气中！别再害怕你了！猫笑着指着树上的猫头鹰说：“看，我儿媳妇！”,1
16036,16036,女：“分手了我要一周换一个男朋友。” 男：“一天换一个吧！还有钱赚。”,女：分手后我每周都要换男朋友。男：改天吧。有钱赚。”,1
16037,16037,9个月的小孩抓起一张报纸，放到嘴里嚼着，吃得津津有味。小孩的爸爸看见了，得意地笑着对别人说：不得了，这孩子将来一定是个大文学家，这么小就会咬文嚼字了。,九个月大的孩子抓起一张报纸，嘴里嚼着，津津有味地吃着。孩子的父亲看到了，骄傲地笑着对别人说：“不，这个孩子将来一定是个伟大的作家。他这么小的时候就会咬文嚼字。”,1
16038,16038,在一些学校学习就像从一个学校喝酒。,在一些学校学习就像在学校喝酒。,0
16039,16039,动物园开运动会，鸭子和螃蟹一起到达终点，裁判说你俩石头剪子布吧。 鸭子说：去你妈的，我一次也赢不了，我一出就是布，他一出就是剪子！,动物园有一个运动会。鸭子和螃蟹一起到达终点。裁判说你们两个应该用石头剪刀。鸭子说：“该死，我赢不了一次。我只能把布拿出来，把剪刀拿出来！”,1
16040,16040,大学语文考试，作文题目为开卷有益，某生洋洋洒洒写了千余字，其作文开头为：论当今的考试制度，开卷比闭卷有更多的好处……,在大学语文考试中，作文题目有利于开卷。一个学生写了1000多字。他的文章开头是：在现行的考试制度下，开卷比结卷更有优势。,1
16041,16041,离开战斗区后，你在家门口没有武装。,离开战区后，你没有武器。,0
16042,16042,谦虚有趣的事情。就在你认为自己已经得到它的时候，你已经失去了它。,卑微和有趣的东西。就在你认为你得到了它的时候，你却失去了它。,1
16043,16043,博物馆拥有原始版本的贝多芬未完工的地下室。,博物馆有贝多芬未完工地下室的原版。,0
16044,16044,饭店进来一位警察问服务员有没有鸡煲，服务员说：“最近闹禽流感，饭店不做鸡煲了。警察大哥，你不怕吗？” 警察哈哈大笑：“只有鸡怕警察，没听说过有警察怕鸡的。”,一个警察进来问服务员他有没有鸡肉炊具。服务员说：“最近，禽流感爆发了。这家餐馆已停止制作鸡肉炊具。警察大哥，你不怕吗？警察哈哈大笑：“只有小鸡才怕警察。我从未听说有警察怕鸡。”,1
16045,16045,小幽：一般文章怎么结尾？ 偶妈：大声地‘啊~’，抒情一下就行了。 小幽：啊~（拿着梳子找琴去了……）,小游：一般文章是怎么结尾的？我妈妈：大声地说“啊”并抒情。小游：啊（拿起梳子找钢琴……）,1
16046,16046,如果克林顿是答案，这是一个愚蠢的问题。,如果克林顿是答案，那是个愚蠢的问题。,0
16047,16047,“笑尿了” “怎么那么不小心”,“又笑又尿”，“你怎么这么粗心？”,1
16048,16048,思想有多远，你就给我滚多远!,有多远的想法，你会为我滚！,1
16049,16049,“没有。” “作为一个独子，你有什么感想?” “如果我有一个兄弟，我的零用钱将会减少。”,“不。”“你觉得独生子女怎么样？”如果我有兄弟，我的津贴就会减少。”,1
16050,16050,五岁的儿子伏在桌上写着什么。 妈妈问：孩子，你在干什么呀？ 我给奶奶写封信。 你还没学会写字，怎么能写信呢？ 没关系，反正奶奶也不识字。,五岁的儿子靠在桌子上写了些东西。妈妈问：儿子，你在干什么？我给奶奶写了一封信。你还没学会写字。你怎么能写信？没关系。反正奶奶也不会读书。,1
16051,16051,做你做的，得到你得到的。,做你所做的得到你所得到的。,0
16052,16052,老公回家，看到床上叠好的被子，冷笑道：“花卷馒头没见你做过，被子叠的倒挺像！”,丈夫回家看到被子叠在床上。他冷笑着说：“花卷馒头以前没见过你。被子折成这样了！”,1
16053,16053,他又黑又帅。天黑时，他很帅。,他又黑又帅。天黑时他很英俊。,1
16054,16054,妈妈再也不用担心我的学习了！！！so easy！！！真想有个步步高打火机，拿着教科书，哪里不会点哪里 ！！！,妈妈不用再担心我的学习了！！！！很容易！！！！我真的很想有一个一步一步的打火机，带着课本，哪里不订！！！！,1
16055,16055,有人在黄山的石壁上写道：“我和太太来此一游，很愉快，特留字为念。” 几天以后，旁边多了另一行字：“我到此一游，没带太太，更愉快，特留字为念。”,有人在黄山石壁上写道：“我和妻子在这里旅行愉快。“我想给你留个口信。”几天后，旁边还有一行字：“我来这里没有妻子。更令人愉快。我想看看。”,1
16056,16056,你将被转世为蟾蜍，你会更快乐。,你会转世为蟾蜍，你会更快乐。,1
16057,16057,耶稣喜欢黑与白（但他更喜欢约翰尼沃克）。,耶稣喜欢黑色和白色（但他更喜欢约翰尼沃克）。,0
16058,16058,吃饭吃到橡胶轮胎不要奇怪，因为汽车代替了牛马。,晚餐吃橡胶轮胎不要惊讶，因为汽车代替了牛和马。,1
16059,16059,对你好的人不会永远在你身边 在你身边的人不会永远对你好。,对你好的人不会永远对你好，你周围的人也不会永远对你好。,1
16060,16060,国王明智地将计算机科学家斩首，他们从此过着幸福的生活。,国王明智地斩首了计算机科学家，他们从此过上了幸福的生活。,0
16061,16061,做完截肢手术离开医院时，我挥手和医生说再见。,截肢后离开医院时，我向医生挥手告别。,1
16062,16062,你努力踩着山坡，你不想在下山时踩刹车。,你试着踩在山坡上，你不想在山上刹车。,0
16063,16063,一个炎热的中午，一个小男孩被蜜蜂蜇到了。 孩子大哭不止，妈妈问：“怎么了，怎么了？” 他泣不成声的说：“妈妈，一个穿着毛衣的苍蝇咬了我。”,一个炎热的中午，一个小男孩被蜜蜂蜇了。孩子哭了，母亲问：“怎么了，怎么了？”他抽泣着说：“妈妈，一只穿毛衣的苍蝇咬了我一口。”,1
16064,16064,这不是理发，它是一个求助的呼声。,不是理发。这是呼救。,0
16065,16065,肯尼思 - 非常，非常......你想要他做的任何事情。,肯尼斯-非常，非常…你想让他做什么都行。,0
16066,16066,当年妈病重，我趴在她身上哭着说：“以后我一定要研究出治这病的药！” 妈虚弱地说：“量力而行，妈怕你累……”,当我母亲病得很重的时候，我在她身上哭着说：“我将来一定要研究这种病的药！”妈妈虚弱地说：“尽你所能，妈妈怕你累了……”,1
16067,16067,我在咆哮吗？希望如此。我的咆哮变得狂热。,我在咆哮吗？我希望如此。我的吼声变得狂热起来。,0
16068,16068,你永远不会“找到”时间，但你可以随时“制造”它。,你永远不会“找到”时间，但你可以随时“创造”它。,0
16069,16069,有些人认为美丽时代的大脑是不变的。,有人认为，美好时代的大脑是不变的。,0
16070,16070,我不屑，但如果我这样做，你就会成为我第一个给予它的人。,我鄙视它，但如果我这样做了，你将是我给它的第一个人。,0
16071,16071,给钱之前，客户是我们的上帝； 给钱之后，客户就是我们的爹 （这爹是专门为坑而认的）。,在给钱之前，顾客是我们的上帝；在给钱之后，顾客是我们的父亲（这个父亲是特别认可的坑）。,1
16072,16072,中年是指心灵的宽阔和腰部狭窄的地方。,中年是心胸宽阔，腰身狭窄的地方。,1
16073,16073,有一个光棍今天一大早就起来了，还特地打开电脑把自己的QQ个性签名换成了：“哥已经过了23个光棍节了，终于在今天，发生了改变，变成了24个了。”,一个单身汉今天一早就起床了，特意打开电脑把自己的QQ个性签名改成：“哥过了23个光棍节，终于今天，改成了24个。”,1
16074,16074,女人在家正和情人幽会，男人打电话来，情人问：谁？ 女人说是男人。情人立即要走，女人说：别走，他说正和你在办公室打牌，晚一些回来。,这个女人正在家里和她的情人幽会。男人打电话来，情人问：谁？女人说男人。情人马上就要走了。女人说，“别走。他说他在办公室和你打牌，稍后再回来。”,1
16075,16075,如果克林顿不吸气，他的大脑怎么会被炸？,如果克林顿不吸气，他的大脑怎么会爆炸呢？,1
16076,16076,“副食品涨价，怎么洗澡也涨价呢？” 营业员：“你属于肉类。”,“副食品涨价了，洗浴涨价了吗？”售货员：你属于肉类。,1
16077,16077,不要让任何人告诉你，你已经老了......用你的摇杆砸他们的脚趾。,别让别人告诉你你老了…用你的摇杆砸他们的脚趾。,1
16078,16078,有个蹩脚的歌唱家直到半夜还在声嘶力竭地练声，邻居忍无可忍，敲墙壁向他表示抗议。 歌唱家气愤地大喊：都快一点钟了，还往墙上钉钉子，你不觉得太不是时候吗？,有一个可怜的歌手一直嗓子哑到半夜。邻居忍无可忍，敲了敲墙向他抗议。歌手气愤地喊道：“快一点了，把墙钉上了。你不觉得太糟了吗？”,1
16079,16079,“你知道人民币上画的那个人是谁吗？” “不知道。” “那是我滴大媒人，和女朋友谈恋爱全靠他了。”,“你知道画在人民币上的人是谁吗？”“我不知道。”“那是我的大媒人。一切都取决于他是否会爱上我的女朋友。”,1
16080,16080,一时的冲动，子孙的危机,一时冲动，后世危机,1
16081,16081,女人对吝啬鬼男人大叫道：“和你这个守财奴在一起简直受够啦，这是你给我的项链，拿去吧！” 男的伸手接过项链，说：“盒子呢？”,女人对守财奴喊道：“我受够了你这个守财奴。这是你给我的项链。接受吧！”那人伸手去拿项链说：“盒子在哪儿？”,1
16082,16082,秘书和妻子之间的区别在于：秘书在工作上有点落后; 妻子在家里得到了很大的支持。,秘书和妻子的区别在于秘书工作有点落后，妻子在家里得到很多支持。,1
16083,16083,儿子：“爸爸，听说本来很聪明的男人，结了婚以后都会变得很唠叨，是真的吗？” 父亲：“你仔细听着，真正聪明的男人是一辈子都不结婚的。”,儿子：爸爸，我听说那些很聪明的男人结婚后会变得唠叨。是真的吗？父亲：仔细听。一个真正聪明的男人一生都不会结婚。,1
16084,16084,这些骗子艺术家已经从数十亿美元中获得了诚实，勤奋的公民。你不是他们中的一员！,这些欺诈艺术家从数十亿美元中赢得了诚实、勤劳的公民。你不是他们中的一员！,0
16085,16085,哎哟!律师并不是那么糟糕。 。 。只是“刑事律师”是一种冗余。,哎哟！律师没那么坏…只是“刑事律师”是多余的。,1
16086,16086,毛毛指指地上的食品袋，含糊不清地说：“那上面不写着‘不宜久藏’吗？”,毛毛指着地上的食品袋，含糊地说：“不是说‘你不保存很久了吗？’,1
16087,16087,股市是有经验的人获得很多金钱，有金钱的人获得很多经验的地方。,股票市场是一个有经验的人能得到很多钱，有钱的人能得到很多经验的地方。,1
16088,16088,系统软件崩溃会导致硬件行为异常，程序员会责怪客户工程师。,系统软件崩溃会导致异常的硬件行为，程序员会责怪客户工程师。,0
